manager_id:ID,name,title,reward,gender,age,:LABEL
8d93cfd2ca63c57a95f16a6f9a922c1e,张虹,原董事长,0,M,49,manager
f9e0d47c8301793bda99c5655b9f5322,王友印,副总裁,0,M,50,manager
ab51a6d8c0b118b981bfaf374402fb92,甘先国,董事；总经理,800000,M,56,manager
b8f9504cb8a9d544c68207407a9c9aa0,姚曙,原党委委员；原常务副总裁；原董事,1033300,M,54,manager
c889961ab290f46100dc4c6476918901,范维平,副总经理,1133100,M,55,manager
d1dbe9de92e726f52895c269dfc62e13,冯琴,监事,0,F,47,manager
5bf2b4dfd2a1a527d613d8b6e5bb1076,林滟,原副总经理,513700,0,0,manager
ac6fcac6c3ab4f6367f220d05d6b22d0,管清友,独立董事,0,M,43,manager
0d275a69fd3a6ccef795d3be415d3676,陈小海,董事；总经理,2449100,M,52,manager
4435ab9e59759d9be94fd8663a074fb1,潘正启,独立非执行董事,240000,M,67,manager
3bb643b9831b564e82187ef7543a99ae,李卫南,副总裁,0,M,58,manager
f5f89487ff7cc6b7a44845507959fc5d,吴广,原董事,0,M,34,manager
387e38676840a85435f700eee97e414f,陈思远,职工监事,375400,M,49,manager
e49ed1dd4e43d842e81cf28264588243,黄海,董事,63000,M,45,manager
15f43c078a4c60b6eba4d9871ec5fa12,汪春华,董事；总经理,651100,M,56,manager
45cf97ff69ed40d4114d8088cf5fdc44,林义相,独立董事,180000,0,0,manager
c723059671dd1641dd56425c863f2cff,周文,原董事,0,M,52,manager
2ee43e4dd6e38920f4c2906b7f0e5c71,丁新浩,财务部部长,372300,M,49,manager
cf848452937cfefac60cb16857bf50a6,刘建森,副总裁,761600,M,52,manager
6ac97189e38c4a74f62a49b7bdad7b00,吴卫东,董事；副总经理,367000,0,0,manager
305b743eb86a3454b5b000f05e018a2b,董连明,财务总监,0,M,45,manager
8d678aab4721e555d69303dba3b93fc2,罗斌,副总经理,179200,0,0,manager
7fce05d3f5d197c79e61458e8ad706d1,康健,原董事；原总裁,220300,0,0,manager
77d7e1a51732778813213008fa3bcb7f,张新昌,监事会主席,0,0,0,manager
39ea7a5534a62359215c30c30bb0ccd1,周伟,董事；总经理,414000,M,40,manager
ee17387ab24c4e1039a8867ae5900a2c,魏洁生,原监事会主席,1573200,M,58,manager
e3c46b2db0a13d41576f2ff319b1b1c7,孙昌军,副总裁,0,M,58,manager
7ae943ae888d843591c3ce6a7c17515f,刘福松,监事,0,0,0,manager
19aa5a6b0db261cc0af595a14a29e7ce,吴悦娟,原监事会主席,0,0,0,manager
a94f1a1b766199d61199a8d4a63e43f7,李青原,独立董事,43300,M,43,manager
1fd2c146cdd07d91c6387c7a2805d679,周永章,独立董事,0,0,0,manager
e0e603ec4f4c56265ee5a37f3b1e32fa,吴福良,监事会主席,750000,0,0,manager
b2f6d599d7973e938709b7fa248b35e0,刘姝威,独立董事,555000,0,0,manager
4f5e4e1a2df72b4712e0d81b8be76c64,孙立群,职工代表监事,50000,F,53,manager
3bb643b9831b564e82187ef7543a99ae,李卫南,原副总裁,4061000,M,58,manager
67a8100ac5b0b148da5a7ae362d7adb5,王光全,董事；常务副总经理,0,M,46,manager
e928258d0ef2d09621d116b59aec6217,张逸明,职工监事,271500,0,0,manager
353ff1d2d8d0a738515294686a149763,丁跃,副董事长,0,M,62,manager
3a491fee93cf3a9069208f7571319ab3,覃伟清,原职工监事代表,443400,0,0,manager
c42738d3c395a8bceb0aeb8f50d682d6,王丽,董事会秘书,91200,F,36,manager
4ccb957e27b81de2938c1844e2bebcfb,魏晓东,董事,665000,M,50,manager
8617ed994221288a9bf7c4f71908744b,陈飞翔,独立董事,180000,M,64,manager
31a0e72350790ebcb17f4fad7226f53b,王继业,董事会秘书,783600,F,53,manager
0e2e005a4a613b904fa2bf7ace5bda7e,张斌,副总经理,0,F,45,manager
426399a950bcba3d1072f7954b53d9f0,易欣,原董事会秘书,0,F,46,manager
fe75abe01ab22a6a49c971d326902278,高建柏,副董事长,0,M,56,manager
b92f0e0e6fcddab49697ba38f3577b20,刘远鹏,独立董事,67400,M,48,manager
926e2ecb0418c3d61afc7fa059e35b65,岳志朋,原副总经理,263400,M,38,manager
e8c310e9c28719fd88e6075657680b6c,潘爱玲,监事,112000,F,55,manager
5b43f29200457b48afeec86a2431686d,段东,原监事,0,0,0,manager
f4999f0640056f0289ccc38499c956b8,沈诚,职工监事,42900,M,52,manager
08b62c5c6615eae0848eb524f2cc8252,张光柳,原副董事长,0,M,58,manager
e0ce4909d03cdd47e237bb3a13db4e8f,朱晓庆,副总经理,343200,F,42,manager
bb791db60d502bd84c615f86e9fe588e,方德厚,原董事,0,0,0,manager
e98edeb0ad13cccfc68da52d653659a7,储虎,副总裁；党委委员,2572900,M,58,manager
6673c96740370732eaa6e342e7e578ee,张磊,财务总监；董事,0,0,0,manager
961f561b314c032c3fed940ecb761358,陈玲,监事会主席,1581400,F,46,manager
076737a2eb2870ce801634071c472eda,黄亚英,原独立董事,50000,M,58,manager
dfdf1686004a776043de20d0b32906a7,吴海芳,副总经理,1143800,0,0,manager
5e816917e16591e6186e4862457fc216,曹邦俊,副董事长,601700,M,76,manager
909b44eb6d391c168139b8f296f73120,张豫旺,董事,0,M,47,manager
9e46cc6e8467e08cb429d1bdad45c435,孙华,监事长,0,M,51,manager
ffb031550e9681adbe2223cc408d48fc,李伟,副总裁,1308600,0,0,manager
f29bce6e95d0441632bb339692ab0562,林青,副总经理,665000,0,0,manager
531269ab4960da8e2c37f6c8c8faa004,李江涛,原副总裁,1600000,0,0,manager
5e148e233f3c57e97c3cb9a23b18a239,梁建强,员工监事,325000,0,0,manager
52e4eed08349319058fe174a57323376,金志峰,董事长,0,M,57,manager
0d2b7429c00fdc694ba4eb2b772a5285,萧端,原独立董事,30000,F,61,manager
29e92fa3286cf31de5fe882e383291a9,赵阳,原职工代表监事,724500,M,47,manager
10391069872fddbe3f9c7b24d0818d5e,王芳,监事,0,0,0,manager
4d13c1b7f8724d874a65541e887f5ca2,葛晓炳,监事,160700,0,0,manager
b649d87f846a94c3ce16d892ac02ac11,刘放来,独立董事,150000,M,68,manager
0a22d965d5deec90e494b02e940c734d,唐尚,监事,0,M,50,manager
a42e13835a6d3e8f180dfb3167f2d25a,万自锋,监事会主席,505200,M,47,manager
181ece1cf8b79f9ba2f2dac4a39d4b92,孙郑岭,董事会秘书,774200,0,0,manager
29d91e760c52347d6bab4279cb8cd6e0,姚晓鹏,副总经理,0,0,0,manager
52a032308430f66ca2b39e75cfe5ecde,刘健翔,董事,200000,M,50,manager
5e6409e98b225add9ea3401bf777d574,倪根元,监事会主席；职工监事,2942300,0,0,manager
1e3aa6077e61162415c00bf4132fe3e1,古红梅,董事,0,F,52,manager
ec45289220f778512d515fd85b86bbd4,孙剑非,独立董事,116700,M,47,manager
6821eb323500f6fc456a9f5a87af74c4,刘宏伟,董事,0,M,60,manager
73c0c955108777e5e0b8f80335b816e8,陈敏,董事,0,M,56,manager
5b2fa08347eab69bbfd05cfecf85e0eb,任劲,原董事,4300,M,56,manager
c8cd9c2a520574beb1fcb5312294b89e,李振中,副总经理,0,M,46,manager
19bf3b65714e8867a9b03c9975c34dcc,卢家和,董事；总经理,553200,M,57,manager
aca4a6415bacd94b8feabc1bb83dff6b,李清华,原副总经理,335300,M,56,manager
faaa18d69a548929dcfdd83f5451c3c9,廖南钢,独立董事,119000,0,0,manager
662ef0c25e9a50718d649912a94e4011,张颖,董事会秘书,668000,0,0,manager
c01692040626a56936c10df08a74cd68,陈爱文,独立董事,0,0,0,manager
d89dbac4ae010089accb24e0bff1459d,朱金松,董事；总经理,1809300,M,72,manager
66114fdf4d5da75207663c82ed05cca1,张旭,董事；执行副总裁,9410000,M,38,manager
fbb769c1a17a8aae00e61000dbc57b81,丁伟民,副总经理,556200,0,0,manager
14e651fbcac8ee9dac5e8f8619c792ff,殷正富,原副总裁,1700000,0,0,manager
8817c0cddd63f82a39d90185ce8432f8,江小军,独立董事,80000,M,49,manager
c129cd5d86f3afd5b3725218a436b963,吴征,监事,178400,M,39,manager
378fd5fd026f6722f55936d06abaf1d4,杨锡龙,副总裁,42300,M,51,manager
a11e9620d4f28732e352f584add5e4e4,黄邦欣,副总经理,682900,M,40,manager
a6a514cd3fa27e28363d1b8a82819b64,郭刚,独立董事,0,M,49,manager
d15a7d19aa60dfd84c72301187748285,苏涛,原副总裁,320900,0,0,manager
281268e39d92123cfaafe8b7811fe39e,朱燕林,副总经理,1810000,M,46,manager
987db99b6437bf11e2f8951e4c1ea5eb,申柯,投资总监,0,M,49,manager
0a8948e981f55328b1bacb83794d1ff8,林绮霞,监事长,0,F,45,manager
4c9f7f131d284590aa8235dcef5f79b6,薛建昌,董事；副总经理；总工程师,303100,M,56,manager
2366d766264d389b1f56acafbc9026dd,马立东,副总经理；董事会秘书,320000,M,39,manager
fe38937c19eab08dad5065537aea9992,赵显良,监事会主席,1340400,M,58,manager
f1e30497d517cbc108e2de04c40e654d,孙玉晶,董事,0,F,54,manager
40c292c132e496a61f136325906833a5,王群,职工监事,0,F,52,manager
f7601e4b1399130266d4f22f041a8ae2,袁卫东,监事会主席；党委委员；纪委书记,215800,M,58,manager
727f2f6784c9a399fb84dc8b866fb201,孟莲,监事长,486600,F,55,manager
912577635a8a398ae0c4afc5b0a2703f,柴朝明,独立董事,120000,0,0,manager
5279106e1a699de2360849ddde1f7349,万桂龙,董事会秘书,415900,M,38,manager
5f2640d6fc7fb1cfce6969e2f71dbfc3,吴小霜,监事,456300,F,38,manager
5b495e21bf8c7d28df0f034da99c8af4,贾鹏,原董事,0,M,43,manager
82d8e72595af7d8825e24f8365666946,冯宇,副总经理,905900,M,53,manager
db39abcd74cb466baa451dd68915ef94,周群,原董事,0,M,53,manager
78499eee8879e2568e112e3acccb70b6,张立新,原董事,0,M,53,manager
501e2b360b20e5a6bfe3caa6d57fb9f4,陈刚,董事；副总经理,0,M,47,manager
b84f9dd8e862b396349c93c79bf6e039,张志勇,独立董事,150000,M,0,manager
73a2c6fb87c1a63d3ec8ea6c0c766025,郭学红,副总裁,0,M,58,manager
f8de1b4bb9e463fc3f4fbc4d8ccfc6a8,王春城,原董事长,0,M,58,manager
b952c99b3967cdc131a1e76df66da752,贺强,独立董事,100000,0,0,manager
ca0e1421535396eef36be2cc8e9d65f7,张宏江,独立董事,96000,M,59,manager
8810b1ff45355776e70634289e51a7be,郝庆贵,原董事会秘书,596300,M,39,manager
69d5dde96f4103ab34079983b6875090,林圣杰,董事,0,M,55,manager
73cd746744c3303aec2f6efc645a0863,陆政品,董事长,0,M,48,manager
8cb0b555a34cb0d7e329c39c398cebd7,陈政立,董事局主席；执行董事；总裁,0,M,60,manager
a36c86970bd031249188e5e31ab71ce9,谢峻石,执行副总裁,5497000,M,45,manager
89bca6d1b017bacc006456aba0097f3b,张天右,董事会秘书,292500,0,0,manager
b5655e77ec749219016cf1c5d593a171,夏东明,原董事,160000,M,54,manager
6778a41d7b9ee894029778e95fe7b14c,田维,助理总裁,1189000,M,38,manager
f12cf2f95bbba4754cc569763c1e8c3b,曲惠民,副董事长,0,M,57,manager
fdca18d8d9508e9a093cc8f3aea8076a,胡皓华,原董事；原财务总监,0,M,63,manager
ef4b889cdcdfa8e7592bf43025e3b9c0,黄雁波,监事,0,F,58,manager
b2aa7055df8a25506f15663b9f9e2094,葛卫红,董事,0,M,51,manager
342f3acf7add0a63b85201e145d16171,付德斌,董事,0,M,43,manager
0ca2b1bcac9b4f42d5842d5ccb722c8b,李柏森,原监事,0,0,0,manager
5a3f116482aaace09d3988a36eef71b8,曹志月,副总裁,1592800,F,48,manager
830d9455e72e0c0ab7cfb4682555d46b,潘同文,独立董事,0,M,59,manager
ff474481314992a9447caa223cc78df8,姜兆南,董事,0,M,58,manager
331f0f03c574c65c7434359db78d9291,薛泽彬,董事局秘书,990800,M,35,manager
4828da0739ed94bcfb0846195cfb334e,郭志东,副总裁,968100,0,0,manager
e2a7c40c52d6d69ad7b8a8eb70a4bc96,张树明,独立董事,120000,M,54,manager
d822b32a379aa1918def174913ad2551,黄旭斌,原董事；原CFO,0,M,55,manager
99c62f7486f22d12897b878656a2e314,汪钟颖,董事会秘书,468100,0,0,manager
85965836c2bff6bb8128f9769a96e5f1,刘园,独立董事,150000,F,58,manager
8255483bc87c4637f9e6bcbba4eeebb4,郜永军,独立董事,10000,M,52,manager
a15b0bbe881328ca49fffaaa39a10bc6,陈伟彬,董事会秘书,0,M,34,manager
ef01f71d2a4ba68ea2009640758806fd,徐同彪,总经济师,933600,M,58,manager
fb83d87948de16991b948e671bcbb0ba,王艺瑾,董事会秘书,756400,F,53,manager
a3ab53fb4381605cf9ab7620c7e97b09,卢旭军,原监事,7000,M,56,manager
b6eb92d4a7ec3624ad0ae3bc1625f697,吴锐楷,监事,0,M,49,manager
dfc5218d5882b3e40b638a7edec1cbeb,黄丹涵,独立董事,150000,0,0,manager
5177b8b6d2d03f5a1f20bef55a19b6f8,付玲,副总裁,0,F,53,manager
ce9bf8b9a485d49e5efb4d431dbcecd3,郑金华,党委委员；副总裁,2102900,M,52,manager
3aa71f176471bbc412772032fc26fe50,杨桂花,原董事,0,0,0,manager
0f68344a35ad1d12619b825828a8cefb,吴冰颖,原监事,0,F,49,manager
b12d0e1c06dc76fbe3cc435c5dc7aefc,林茂德,董事会副主席,360000,0,0,manager
f29bce6e95d0441632bb339692ab0562,林青,原副总经理,609600,0,0,manager
e2514348bc0ff3611e0cab35c53744f9,张宏伟,副总经理,862300,M,55,manager
40f92bf36d91e53e809e4d3c80a420e4,于春玲,董事,0,F,55,manager
81b1cb9904f830aa50514bbe56c68048,袁坚,原董事长,0,M,37,manager
3e903f3052bee2cb2e02264ed16c7321,韩践,独立董事,0,F,47,manager
4419ba35e73b19b2cdd34b74159ca691,邸燕,董事；财务总监,628200,0,0,manager
f02aff0fe210d76760f773ed0fec66b6,杨璐,董事,120000,F,46,manager
fc5a23d47dcbb14a613afae207221737,孙大陆,副董事长,0,0,0,manager
6af208f4b470065b4153f7133aa325a9,安歌军,职工监事,1075400,0,0,manager
234b3a268ee735f0c30eac59a19f183b,夏志勇,财务总监；董事,455000,M,49,manager
db8c559211a132961560df1d53b0fe27,李宗前,董事,0,0,0,manager
6be736b9061f70cb550937f65b8b84a7,李伟先,总经理,2000000,M,38,manager
eee89eb1f7b020bec61a3dd22464ad33,罗龙新,职工监事,578300,0,0,manager
04c44aa430896ea2b93e60cc900026cc,邢丽芬,监事,188000,F,40,manager
675529934d111782c4d9d7f4717c8735,周原,董事；副总经理,650000,M,35,manager
6d2d56452ddb6a971d7f184f36a9c171,余綯,董事；副总经理；党委委员,237700,0,0,manager
fd6453923079789be5eacaf439f27675,陈茂政,总经理；董事,1342800,0,0,manager
b649d87f846a94c3ce16d892ac02ac11,刘放来,独立董事,120000,M,68,manager
64b902a36498ff50c82ec5ff326ba5d7,李新建,原监事,0,M,48,manager
09fcf2bbfedf20bbed027e14c51cb90b,单钧,副总经理,1014100,M,50,manager
f7795a79dd6d41f287dc5630abb3b44e,顾云昌,原独立董事,75000,M,76,manager
78d907a59c361cfb8b5b56a8b4eb745d,邹志威,原股东监事,0,M,38,manager
08e61faf5cdaae3ca63113c88f86178e,彭伟东,总裁,4401000,M,48,manager
8328c012dc626cd58646c93f2181dc76,王戈,董事,0,M,49,manager
9cc70f704f962979ac079162fb0e63bd,张守航,监事,0,0,0,manager
febd7be101a60571bf0b1093effe4e3f,雍正峰,董事；财务总监,468000,M,50,manager
4b3348d3a653159fcd52b31b2a4174ac,李海虹,监事,0,F,49,manager
36a0d81509ac851a944efec3552b40c5,冯鹤年,董事,6024000,M,0,manager
9102fe679f9e91a5c256d6db597f5113,陈振坤,副总裁,1114900,M,38,manager
ed2bff641b71c7055634a031a00bc785,杜毅刚,副总裁,1400000,F,45,manager
e451ab86eaa85d598b1400d1c5d87d8a,余刚,董事局主席；党委书记；总裁,3013800,M,54,manager
03e92822b6ad9190f832d0b7b30ecbe7,赖宣尧,监事,750000,0,0,manager
e07444ee40e80d63abaf1b0696934842,周福江,副总经理,391500,0,0,manager
4fa930c11813e749be3d54dc3d20c0a4,刘正伟,副经理,514000,M,41,manager
033f002360b909b05a609c195f892a12,张戈坚,副总经理,1210800,M,45,manager
3a3b7ae5e1387d9fd47f3497bfb8d631,张晓东,职工监事,393700,0,0,manager
8957de7e5916fe71517dc4cdaa593ab7,张子鑫,职工监事,0,0,0,manager
605ff13ae873491f58ae5ac7f7c9a7ad,汪强,原董事,0,M,42,manager
39901f2f3608e6188b6f289335ec2b4c,徐宁,董事会秘书,287200,M,37,manager
b54024674c59b64a5d679ce091aee1eb,王培,独立董事,80000,F,52,manager
184249944c755b13165e58699488f7c6,谢永林,董事长,0,M,52,manager
026497e71607377a2657105b08f2e384,耿光林,董事,1542100,M,46,manager
387e38676840a85435f700eee97e414f,陈思远,职工监事,275200,M,49,manager
2204c78fabb7f9678fcc8070e502eae5,张木毅,董事；党委副书记；总裁,0,M,56,manager
30c1c1866fc1ab6ccf6a360d93454f30,李卓,独立董事,0,0,0,manager
90d513433b0a822ca2b559abbee3619a,赵鹏,副董事长,0,M,41,manager
41d2207610fce23370ffded264340be3,冯刚,副总裁,1521900,M,56,manager
c889961ab290f46100dc4c6476918901,范维平,副总经理；总法律顾问；董事会秘书,1167200,M,55,manager
16f296b2471309651c6a39b03b79e57d,诸为民,董事,0,M,54,manager
dfd4f96a4511ef1331d0d4786b7ce418,杨刚强,董事,0,0,0,manager
d33d492db18131d0b0b84e8711226bbb,张旭升,董事长,0,M,54,manager
a4db84f779021bf3cd8de4e5e72d757c,江疆,董事会秘书,0,0,0,manager
b6eb92d4a7ec3624ad0ae3bc1625f697,吴锐楷,监事,0,M,49,manager
39ea7a5534a62359215c30c30bb0ccd1,周伟,总经理,362300,M,40,manager
15095d14367f7f02655030d498a4ba03,李明,董事,810300,M,47,manager
6ad749d8184caf170b4d4ed64fa18353,杨彪,独立董事,116700,M,40,manager
331568efd326115063edcd1091d85f07,李传轩,董事,116700,M,42,manager
d65f19f76f1d9345e5eb320c221daae2,王波,董事,0,M,41,manager
bfa42e23d214e9adb128b0e122ae5dae,钟田丽,独立董事,0,0,0,manager
9cafef96890d21c073835881112a4a1b,张同祥,董事；副总经理；党委委员,296200,0,0,manager
34409ee74f09b290c33833e620466115,于亚,原副总裁,375000,M,64,manager
5c5af29cae61ec403003062997083ae2,马新彦,独立董事,40000,F,62,manager
1563fb3af76b38e001bc2a5823fc2199,张丽,原职工监事,43000,F,48,manager
895dba84c3b0ca7d1b8b28c19903abc2,李翔,监事会召集人,0,M,46,manager
d9ad56d066390fa2aeb23a8087b21d22,陈志荣,职工董事,563500,M,60,manager
f13e82866a295989e705499d931f3616,王永祥,助理总裁,0,M,43,manager
d59bd00f02fdb8096371a30ef330bd7b,郭世邦,董事；副行长,4024800,M,55,manager
2a6eb2dd22cfbe06c08def472e1ca265,任意,独立董事,100000,0,0,manager
84d752802374ebbb3e850cf7fd574d33,叶向阳,监事,0,M,52,manager
52ad8081095f6d58ed5e763bd9416678,戚思胤,董事,0,M,40,manager
d0213d4902708691c234dd13149087ed,段先念,董事长,0,0,0,manager
9d6f3832079acdccc4eae1e8dcf9289c,张权勋,董事,0,M,47,manager
6752068d21cfdb015180026598b3c6a8,卢炳强,副总经理,1291400,M,59,manager
b81375f35493589a62311b38d8772313,侯跃,副董事长,0,0,0,manager
8810b1ff45355776e70634289e51a7be,郝庆贵,董事会秘书,151100,M,39,manager
71d07a97cd5cf8e919a8f4d10e8e3979,王道海,董事,29200,0,0,manager
fe57874a6534cfc39f4f7ffa30215a90,骆文明,监事长,1469200,M,56,manager
e8de8ab7f85a07560007519355cbe9e4,许战奎,董事,0,0,0,manager
76127d9d108d6c881a3ccc8738b1607b,许卫杰,副总经理,1698300,0,0,manager
90d513433b0a822ca2b559abbee3619a,赵鹏,副董事长,0,M,41,manager
927004220eff6c1fd5d9d212e00ebfbe,史晓梅,计划财务部总经理,563500,F,50,manager
3bff7ef9574d4effbac2b403ac78cb81,李胤辉,副总裁,2372000,M,53,manager
a42c30621f05d3197aef022de784279e,陈泽桐,独立董事,128000,M,50,manager
f7795a79dd6d41f287dc5630abb3b44e,顾云昌,原独立董事,0,M,76,manager
49d6ed6107aeaa6baeb154b701332306,裴文娟,职工监事；党委委员；工会主席,296200,0,0,manager
05fbb9bc72fd8b8f8a613668cabc26bd,明东,非执行董事,0,M,49,manager
1d9f864b29f5d14f7d1637d4bbcc0fba,张能鲲,原财务总监,750900,M,44,manager
4e1e8b1744d7e656ee1995f7cd892792,刘伟英,独立董事,120000,F,43,manager
dbcf6180dfc28079ebe394ddf3043c1e,黄磊,独立董事,50000,M,63,manager
1d840384ab32228240aef885bccd6636,刘冲,副董事长；非执行董事,0,M,50,manager
2956c59f05ce4fc16bad15574796b1d1,孟捷,独立董事,0,0,0,manager
e9bb4779d2abd668a3daab7ab350a588,许军利,原董事,0,M,59,manager
673e2d14a2deaa466023289232c6e35a,樊占峰,副总经理,561000,0,0,manager
da2e337f5dec58fc2209b220cfb5253c,王维星,原监事会主席,856800,0,0,manager
ab4002db84f777a734900b1ad779c26e,曾邗,财务管理部总经理,2210000,M,45,manager
15d62eab2d3a2ea51d7a7b7afa2368ad,上官清,原副董事长,2552578,F,47,manager
fd311c8f4447ac91a191ea903df08e5c,林乐波,原董事,0,M,59,manager
79fc4abbae78789e56e8e6d746eace92,刘宗山,监事会主席；原董事；原副总经理,1033900,M,59,manager
0942dcc488bcf5e99999031ce77ae50f,迟云峰,职工代表监事,843100,M,40,manager
44baa5af0d68550ca514005a5d8b1a09,原军,董事；总经理；党委副书记,827900,M,50,manager
260e79b31c169683d56e53e35475bb79,彭爱云,副总经理,0,M,47,manager
f7acf799cd9d082594a64e6c8f23b17c,刘英杰,董事；副总裁；首席运营官,1788000,M,48,manager
8f6fc3ffa7e120ba0a562a05ad32854d,杨天树,监事,473000,M,37,manager
de58b5019e687e3f424390bef3759a40,王叙果,独立董事,0,F,53,manager
f4999f0640056f0289ccc38499c956b8,沈诚,职工监事,42800,M,52,manager
7bb06efc09d214d9e6c840338e2aff6c,陈晓文,监事,0,F,52,manager
8f6f6a80b3dda5d8a6fbd694ef0871ab,张思民,董事局主席,0,0,0,manager
d233447e4e5452f92c5a3b2b73cdb340,吴刚1,原副总经理,0,0,0,manager
c58e1927b14bff789347774e55bcbbb7,刘丽萍,监事,251000,0,0,manager
4cd110a3e7640a4b0fbd845076535ec2,肖琴,董事会秘书,322300,F,43,manager
afaec4a0def2c7c8411414d2179161e2,郭锋锐,总经理助理,2323300,M,52,manager
e23a8ee6c5619070cf033437193b1cc7,黄历新,副董事长,0,0,0,manager
7b87bbd52ad21ea4e284a8c350790bd4,江鹏程,原监事,110000,0,0,manager
1dd497ae386163aeeaf9c89858c88e35,郑煜曦,党委书记；董事长,962000,0,0,manager
fd1529fa9651a7e76627e2c9ae301a5b,黄馨,执行副总裁,2935900,M,50,manager
305b743eb86a3454b5b000f05e018a2b,董连明,财务总监,972000,M,45,manager
a4db84f779021bf3cd8de4e5e72d757c,江疆,董事会秘书,790400,0,0,manager
be53066dafb3b368bae993c11db3874b,李中秋,董事长,480000,M,56,manager
328a60644bcd5a00c7ac5a4a2d5ec727,徐新玉,董事；执行总裁,2264400,M,57,manager
8647ebe7d286d7d677a90ee2764c6fff,庄泉,监事,614900,0,0,manager
c2d1398a0e2d5b1bcfe9ef3af4e66d29,成为,副总经理,2040000,M,39,manager
cdb5c126eedd0a1ac9906445ec07e1c1,景兴东,副总裁,250000,0,0,manager
40c292c132e496a61f136325906833a5,王群,职工监事,2239100,F,52,manager
c0fdaab530c3135f194a701ce3c32aeb,阮旭里,监事；证券事务代表,107100,M,29,manager
a5a823d00e30dac3e848bddff1a9fc06,庞胜清,原执行副总裁,1077000,M,52,manager
57e877296320e1722d7f6d3eacc9ea10,邵晓锋,原董事,0,0,0,manager
015d0ef38f36bfac62d71d0309362456,宋扬,董事；总裁；党委副书记,1588500,M,52,manager
78bf7d39a531e70947b5f66e17bcaf72,王金富,原副总裁,1600000,0,0,manager
0a22d965d5deec90e494b02e940c734d,唐尚,监事,0,M,50,manager
ebcf507c2ffb634393ceb06ea8cbeee5,李光俊,监事,231100,M,53,manager
fa07f41fbcae87079678dde7cf7889e5,陈玉峰,董事,764000,0,0,manager
a1450c25bd7af2fec32a882616fdf0da,唐少芳,助理总裁,1200000,M,46,manager
512447504ebecf1489464067d559a766,陈惠劼,董事长,0,M,52,manager
19ab11a95ec8a64938194cc5cb0006b5,冯驰,监事,537600,0,0,manager
9129e9622999a5e6d928a8c8eb5dcbcc,杨杰,副总裁,342000,M,59,manager
351d1977f5670689635897a69e932a55,吴黎明,独立董事,6700,0,0,manager
be9dbdba99027f679e91a8c292c68b30,杨廷界,监事,0,M,53,manager
e6dc0eb79b933fc56aa646d5c19f0939,尹项根,独立董事,0,M,66,manager
a84cf5d7ee1d5fa7364e45259045bd77,钱爱民,独立董事,80000,F,50,manager
f13e82866a295989e705499d931f3616,王永祥,助理总裁,1200000,M,43,manager
22dd82345c180ebd5a114331b14f0354,李强,独立董事,600000,0,0,manager
07dc5e3f04a75df8c0e2ff6d54f51d2e,谭跃,原独立董事,80000,0,0,manager
8152c6a3f8da99237417ebe1e0d35b7d,田军祯,副总经理,553300,0,0,manager
11bced086dedf52bd4aebd88147dc23c,郭虎清,董事；副总经理,330000,0,0,manager
71ec38b7f3398c320ddafb8ae709e5ed,张正,监事,296500,M,36,manager
16425b6b7acc9b6f98d01825d6f064a0,赵庆国,副总经理,351500,M,49,manager
71ec38b7f3398c320ddafb8ae709e5ed,张正,监事,139300,M,36,manager
e51a2cbdd8212f9a0c7237df724f43cd,杜志孝,原监事,0,0,0,manager
1d70e47a25a7dd26baa3bc1aa3cfcea8,张连起,独立董事,0,M,57,manager
c2c6d35bf17ee21db7d3e13094d2de2b,李轩,董事会秘书,0,0,0,manager
46c3b2ea27deae59f7cc995603abfd9b,马常海,监事,909600,M,46,manager
d22674d06a308fe3f580ddfcc5bf3be6,姜澎,董事会秘书,450800,0,0,manager
c3587ca0967add19d3d46548f5d9698b,王廷华,副总经理,495800,M,47,manager
614de305b35aeecacdafe05a366bfc01,邱兰菊,职工监事,0,F,46,manager
4c5c1a56fba9ccdef8e0f6ab06e0bbb6,王心彩,监事,165000,F,46,manager
bcec0a321ab671867604f4b703c79111,郭山清,董事局秘书；总裁助理,1950300,M,54,manager
034d73931dcf6455aa2b838e50f2ee38,骆向东,外部监事,0,0,0,manager
71c0d505d15be004b2ed4980a2211082,朱龙,独立董事,120000,M,66,manager
eda1e72d30202241531e554f3b7359a0,倪苏俏,董事,0,F,39,manager
53b48711ea673eca05dfc686deb2212a,姚贵平,董事,3904200,M,59,manager
5be5438362a0005c766196a6f6814b17,管士广,副总经理；董事会秘书,553900,0,0,manager
d0d2f6ea2e0adc2238c7d56b43ea5232,刘海澄,监事,185300,F,51,manager
8138a5e55b00dcc9eed6355fa64d2563,沈骅,副总裁,1086200,0,0,manager
5d8b67d783c1aaf542a33ecbb4709e58,谢居文,监事,390000,M,43,manager
573fc3952f96a17034147fef4ba764b1,黄黎忠,原董事；原总经理,0,M,54,manager
df8a246933e31536835c4f07fea084b0,史静敏,原独立董事,100000,F,54,manager
18ec69c8e4cf254b283580b06db98fb9,尚鹏超,监事,277600,M,30,manager
4db06b804201d481078b76ccd2acbf88,吴鹏,副行长,3708200,M,55,manager
d822b32a379aa1918def174913ad2551,黄旭斌,原董事；原CFO,58400,M,55,manager
3d93ab021b3e64eb3c1cda22dc77c919,李洪生,董事；总经理,1304300,M,57,manager
